t,E,p1,p2,p3,L1,L2,L3
2.13449e+06,-2.6513e+33,3.05912e+11,1.77846e+29,0,0,0,2.66058e+40
2.14255e+06,-2.6513e+33,3.00783e+11,1.77846e+29,0,0,0,2.66058e+40
2.1506e+06,-2.6513e+33,3.36625e+11,1.77846e+29,0,0,0,2.66058e+40
2.15866e+06,-2.6513e+33,3.36617e+11,1.77846e+29,0,0,0,2.66058e+40
2.16671e+06,-2.6513e+33,3.11001e+11,1.77846e+29,0,0,0,2.66058e+40
2.17477e+06,-2.6513e+33,3.21235e+11,1.77846e+29,0,0,0,2.66058e+40
2.18282e+06,-2.6513e+33,3.16105e+11,1.77846e+29,0,0,0,2.66058e+40
2.19087e+06,-2.6513e+33,3.3146e+11,1.77846e+29,0,0,0,2.66058e+40
2.19893e+06,-2.6513e+33,3.10964e+11,1.77846e+29,0,0,0,2.66058e+40
2.20698e+06,-2.6513e+33,2.9559e+11,1.77846e+29,0,0,0,2.66058e+40
2.21504e+06,-2.6513e+33,2.54609e+11,1.77846e+29,0,0,0,2.66058e+40
2.22309e+06,-2.6513e+33,2.54599e+11,1.77846e+29,0,0,0,2.66058e+40
2.23115e+06,-2.6513e+33,2.28981e+11,1.77846e+29,0,0,0,2.66058e+40
2.2392e+06,-2.6513e+33,2.2897e+11,1.77846e+29,0,0,0,2.66058e+40
2.24726e+06,-2.6513e+33,1.62381e+11,1.77846e+29,0,0,0,2.66058e+40
2.25531e+06,-2.6513e+33,1.77735e+11,1.77846e+29,0,0,0,2.66058e+40
2.26337e+06,-2.6513e+33,1.98209e+11,1.77846e+29,0,0,0,2.66058e+40
2.27142e+06,-2.6513e+33,2.08441e+11,1.77846e+29,0,0,0,2.66058e+40
2.27948e+06,-2.6513e+33,2.39158e+11,1.77846e+29,0,0,0,2.66058e+40
2.28753e+06,-2.6513e+33,2.1354e+11,1.77846e+29,0,0,0,2.66058e+40
2.29559e+06,-2.6513e+33,2.23771e+11,1.77846e+29,0,0,0,2.66058e+40
2.30364e+06,-2.6513e+33,1.41817e+11,1.77846e+29,0,0,0,2.66058e+40
2.3117e+06,-2.6513e+33,1.5717e+11,1.77846e+29,0,0,0,2.66058e+40
2.31975e+06,-2.6513e+33,1.77644e+11,1.77846e+29,0,0,0,2.66058e+40
2.3278e+06,-2.6513e+33,1.77632e+11,1.77846e+29,0,0,0,2.66058e+40
2.33586e+06,-2.6513e+33,1.62256e+11,1.77846e+29,0,0,0,2.66058e+40
2.34391e+06,-2.6513e+33,1.05909e+11,1.77846e+29,0,0,0,2.66058e+40
2.35197e+06,-2.6513e+33,6.49258e+10,1.77846e+29,0,0,0,2.66058e+40
2.36002e+06,-2.6513e+33,4.44283e+10,1.77846e+29,0,0,0,2.66058e+40
2.36808e+06,-2.6513e+33,2.90523e+10,1.77846e+29,0,0,0,2.66058e+40
2.37613e+06,-2.6513e+33,5.97689e+10,1.77846e+29,0,0,0,2.66058e+40
2.38419e+06,-2.6513e+33,1.10971e+11,1.77846e+29,0,0,0,2.66058e+40
2.39224e+06,-2.6513e+33,8.53522e+10,1.77846e+29,0,0,0,2.66058e+40
2.4003e+06,-2.6513e+33,8.0219e+10,1.77846e+29,0,0,0,2.66058e+40
2.40835e+06,-2.6513e+33,7.50858e+10,1.77846e+29,0,0,0,2.66058e+40
2.41641e+06,-2.6513e+33,1.05802e+11,1.77846e+29,0,0,0,2.66058e+40
2.42446e+06,-2.6513e+33,1.57005e+11,1.77846e+29,0,0,0,2.66058e+40
2.43252e+06,-2.6513e+33,1.05779e+11,1.77846e+29,0,0,0,2.66058e+40
2.44057e+06,-2.6513e+33,1.36496e+11,1.77846e+29,0,0,0,2.66058e+40
2.44862e+06,-2.6513e+33,1.36484e+11,1.77846e+29,0,0,0,2.66058e+40
2.45668e+06,-2.6513e+33,1.05744e+11,1.77846e+29,0,0,0,2.66058e+40
2.46473e+06,-2.6513e+33,8.01257e+10,1.77846e+29,0,0,0,2.66058e+40
