t,x1,y1,z1
1.42568e+06,-4.11934e+08,-1.91928e+06,0
1.43373e+06,-4.1208e+08,-3.35923e+06,0
1.44179e+06,-4.12076e+08,-4.79879e+06,0
1.44984e+06,-4.11921e+08,-6.23744e+06,0
1.4579e+06,-4.11616e+08,-7.67464e+06,0
1.46595e+06,-4.1116e+08,-9.10985e+06,0
1.47401e+06,-4.10553e+08,-1.05425e+07,0
1.48206e+06,-4.09795e+08,-1.19722e+07,0
1.49012e+06,-4.08885e+08,-1.33981e+07,0
1.49817e+06,-4.07822e+08,-1.48199e+07,0
1.50623e+06,-4.06606e+08,-1.62369e+07,0
1.51428e+06,-4.05236e+08,-1.76486e+07,0
1.52234e+06,-4.0371e+08,-1.90542e+07,0
1.53039e+06,-4.02029e+08,-2.04532e+07,0
1.53845e+06,-4.0019e+08,-2.1845e+07,0
1.5465e+06,-3.98191e+08,-2.32289e+07,0
1.55455e+06,-3.96033e+08,-2.46041e+07,0
1.56261e+06,-3.93712e+08,-2.597e+07,0
1.57066e+06,-3.91227e+08,-2.73258e+07,0
1.57872e+06,-3.88577e+08,-2.86707e+07,0
1.58677e+06,-3.85758e+08,-3.00039e+07,0
1.59483e+06,-3.82769e+08,-3.13246e+07,0
1.60288e+06,-3.79607e+08,-3.26317e+07,0
1.61094e+06,-3.76269e+08,-3.39245e+07,0
1.61899e+06,-3.72752e+08,-3.52017e+07,0
1.62705e+06,-3.69053e+08,-3.64624e+07,0
1.6351e+06,-3.65169e+08,-3.77054e+07,0
1.64316e+06,-3.61096e+08,-3.89295e+07,0
1.65121e+06,-3.56829e+08,-4.01334e+07,0
1.65927e+06,-3.52365e+08,-4.13156e+07,0
1.66732e+06,-3.47698e+08,-4.24746e+07,0
1.67537e+06,-3.42824e+08,-4.36088e+07,0
1.68343e+06,-3.37736e+08,-4.47164e+07,0
1.69148e+06,-3.32429e+08,-4.57955e+07,0
1.69954e+06,-3.26896e+08,-4.6844e+07,0
1.70759e+06,-3.2113e+08,-4.78595e+07,0
1.71565e+06,-3.15123e+08,-4.88396e+07,0
1.7237e+06,-3.08866e+08,-4.97813e+07,0
1.73176e+06,-3.02349e+08,-5.06817e+07,0
1.73981e+06,-2.95562e+08,-5.15372e+07,0
1.74787e+06,-2.88493e+08,-5.23439e+07,0
1.75592e+06,-2.8113e+08,-5.30975e+07,0
1.76398e+06,-2.73457e+08,-5.37931e+07,0
1.77203e+06,-2.65459e+08,-5.44249e+07,0
1.78009e+06,-2.57117e+08,-5.49865e+07,0
1.78814e+06,-2.4841e+08,-5.54703e+07,0
1.7962e+06,-2.39315e+08,-5.58675e+07,0
1.80425e+06,-2.29803e+08,-5.61677e+07,0
1.8123e+06,-2.19843e+08,-5.63585e+07,0
1.82036e+06,-2.09397e+08,-5.64248e+07,0
1.82841e+06,-1.98421e+08,-5.63481e+07,0
1.83647e+06,-1.8686e+08,-5.61052e+07,0
1.84452e+06,-1.74647e+08,-5.56667e+07,0
1.85258e+06,-1.61701e+08,-5.49937e+07,0
1.86063e+06,-1.47913e+08,-5.40339e+07,0
1.86869e+06,-1.33142e+08,-5.27137e+07,0
1.87674e+06,-1.17192e+08,-5.09247e+07,0
1.8848e+06,-9.97771e+07,-4.8495e+07,0
1.89285e+06,-8.04471e+07,-4.51248e+07,0
1.90091e+06,-5.84027e+07,-4.02029e+07,0
1.90896e+06,-3.18981e+07,-3.20604e+07,0
1.91702e+06,4.28357e+06,-9.09026e+06,0
1.92507e+06,-2.48303e+07,2.84516e+07,0
1.93312e+06,-5.32025e+07,3.74505e+07,0
1.94118e+06,-7.62372e+07,4.24311e+07,0
1.94923e+06,-9.62182e+07,4.56715e+07,0
1.95729e+06,-1.14108e+08,4.79065e+07,0
1.96534e+06,-1.30425e+08,4.94763e+07,0
1.9734e+06,-1.45493e+08,5.05686e+07,0
1.98145e+06,-1.59526e+08,5.12996e+07,0
1.98951e+06,-1.7268e+08,5.17464e+07,0
1.99756e+06,-1.8507e+08,5.19629e+07,0
2.00562e+06,-1.96785e+08,5.19889e+07,0
2.01367e+06,-2.07897e+08,5.18543e+07,0
2.02173e+06,-2.18462e+08,5.15824e+07,0
2.02978e+06,-2.28527e+08,5.11915e+07,0
2.03784e+06,-2.38132e+08,5.06966e+07,0
2.04589e+06,-2.47312e+08,5.011e+07,0
2.05395e+06,-2.56093e+08,4.94419e+07,0
2.062e+06,-2.64502e+08,4.87008e+07,0
2.07005e+06,-2.7256e+08,4.7894e+07,0
2.07811e+06,-2.80287e+08,4.70279e+07,0
2.08616e+06,-2.87698e+08,4.61079e+07,0
2.09422e+06,-2.9481e+08,4.51388e+07,0
2.10227e+06,-3.01635e+08,4.41247e+07,0
2.11033e+06,-3.08185e+08,4.30694e+07,0
2.11838e+06,-3.14472e+08,4.19762e+07,0
2.12644e+06,-3.20506e+08,4.0848e+07,0
2.13449e+06,-3.26294e+08,3.96874e+07,0
2.14255e+06,-3.31847e+08,3.8497e+07,0
2.1506e+06,-3.3717e+08,3.72788e+07,0
2.15866e+06,-3.42271e+08,3.60349e+07,0
2.16671e+06,-3.47156e+08,3.4767e+07,0
2.17477e+06,-3.51831e+08,3.34769e+07,0
2.18282e+06,-3.56301e+08,3.21661e+07,0
2.19087e+06,-3.6057e+08,3.08361e+07,0
2.19893e+06,-3.64645e+08,2.94881e+07,0
2.20698e+06,-3.68528e+08,2.81233e+07,0
2.21504e+06,-3.72224e+08,2.67431e+07,0
2.22309e+06,-3.75735e+08,2.53484e+07,0
2.23115e+06,-3.79066e+08,2.39403e+07,0
2.2392e+06,-3.8222e+08,2.25196e+07,0
2.24726e+06,-3.85198e+08,2.10875e+07,0
2.25531e+06,-3.88005e+08,1.96446e+07,0
2.26337e+06,-3.90642e+08,1.81919e+07,0
2.27142e+06,-3.93111e+08,1.67301e+07,0
2.27948e+06,-3.95415e+08,1.526e+07,0
2.28753e+06,-3.97555e+08,1.37823e+07,0
2.29559e+06,-3.99533e+08,1.22976e+07,0
2.30364e+06,-4.01351e+08,1.08068e+07,0
2.3117e+06,-4.0301e+08,9.31041e+06,0
2.31975e+06,-4.04511e+08,7.80908e+06,0
2.3278e+06,-4.05856e+08,6.30344e+06,0
2.33586e+06,-4.07045e+08,4.79409e+06,0
2.34391e+06,-4.0808e+08,3.28164e+06,0
2.35197e+06,-4.08961e+08,1.76667e+06,0
2.36002e+06,-4.09688e+08,249743,0
2.36808e+06,-4.10263e+08,-1.26856e+06,0
2.37613e+06,-4.10686e+08,-2.78767e+06,0
