t,x1,y1,z1
1.57469e+06,-4.41272e+08,-5.0572e+07,0
1.5755e+06,-4.4114e+08,-5.07597e+07,0
1.5763e+06,-4.41007e+08,-5.09473e+07,0
1.57711e+06,-4.40872e+08,-5.11348e+07,0
1.57791e+06,-4.40736e+08,-5.13221e+07,0
1.57872e+06,-4.40599e+08,-5.15092e+07,0
1.57952e+06,-4.4046e+08,-5.16962e+07,0
1.58033e+06,-4.40321e+08,-5.18831e+07,0
1.58114e+06,-4.40179e+08,-5.20697e+07,0
1.58194e+06,-4.40037e+08,-5.22562e+07,0
1.58275e+06,-4.39893e+08,-5.24426e+07,0
1.58355e+06,-4.39748e+08,-5.26288e+07,0
1.58436e+06,-4.39601e+08,-5.28148e+07,0
1.58516e+06,-4.39453e+08,-5.30006e+07,0
1.58597e+06,-4.39304e+08,-5.31863e+07,0
1.58677e+06,-4.39154e+08,-5.33719e+07,0
1.58758e+06,-4.39002e+08,-5.35572e+07,0
1.58838e+06,-4.38849e+08,-5.37424e+07,0
1.58919e+06,-4.38694e+08,-5.39275e+07,0
1.59e+06,-4.38538e+08,-5.41123e+07,0
1.5908e+06,-4.38381e+08,-5.4297e+07,0
1.59161e+06,-4.38223e+08,-5.44816e+07,0
1.59241e+06,-4.38063e+08,-5.46659e+07,0
1.59322e+06,-4.37901e+08,-5.48501e+07,0
1.59402e+06,-4.37739e+08,-5.50341e+07,0
1.59483e+06,-4.37575e+08,-5.5218e+07,0
1.59563e+06,-4.3741e+08,-5.54016e+07,0
1.59644e+06,-4.37243e+08,-5.55851e+07,0
1.59725e+06,-4.37075e+08,-5.57685e+07,0
1.59805e+06,-4.36906e+08,-5.59516e+07,0
1.59886e+06,-4.36735e+08,-5.61346e+07,0
1.59966e+06,-4.36563e+08,-5.63174e+07,0
1.60047e+06,-4.3639e+08,-5.65e+07,0
1.60127e+06,-4.36216e+08,-5.66824e+07,0
1.60208e+06,-4.3604e+08,-5.68647e+07,0
1.60288e+06,-4.35862e+08,-5.70467e+07,0
1.60369e+06,-4.35684e+08,-5.72286e+07,0
1.60449e+06,-4.35504e+08,-5.74103e+07,0
1.6053e+06,-4.35322e+08,-5.75919e+07,0
1.60611e+06,-4.35139e+08,-5.77732e+07,0
1.60691e+06,-4.34955e+08,-5.79544e+07,0
1.60772e+06,-4.3477e+08,-5.81354e+07,0
1.60852e+06,-4.34583e+08,-5.83162e+07,0
1.60933e+06,-4.34395e+08,-5.84968e+07,0
1.61013e+06,-4.34206e+08,-5.86772e+07,0
1.61094e+06,-4.34015e+08,-5.88574e+07,0
1.61174e+06,-4.33822e+08,-5.90375e+07,0
1.61255e+06,-4.33629e+08,-5.92173e+07,0
1.61335e+06,-4.33434e+08,-5.9397e+07,0
1.61416e+06,-4.33238e+08,-5.95764e+07,0
1.61497e+06,-4.3304e+08,-5.97557e+07,0
1.61577e+06,-4.32841e+08,-5.99348e+07,0
1.61658e+06,-4.32641e+08,-6.01137e+07,0
